id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2017-392954,2017-07-21,000001,Vente,5000,,,CULEE DE CORBIEVAUX,B027,55600,55262,Juvigny-sur-Loison,55,,,55262000ZA0103,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,5295,5.30466,49.462597
2017-392954,2017-07-21,000001,Vente,5000,,,CULEE DE CORBIEVAUX,B027,55600,55262,Juvigny-sur-Loison,55,,,55262000ZA0105,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,915,5.305637,49.462596
2017-392954,2017-07-21,000001,Vente,5000,,,HAUTOUR,B065,55600,55262,Juvigny-sur-Loison,55,,,55262000ZB0107,,,,,,,,,,,,,0,,,,,T,terres,,,2220,5.326288,49.467199
2017-392954,2017-07-21,000001,Vente,5000,,,HAUTOUR,B065,55600,55262,Juvigny-sur-Loison,55,,,55262000ZB0133,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,2475,5.326187,49.467779
2017-392954,2017-07-21,000001,Vente,5000,,,SOUS FONTALAINE,B089,55600,55262,Juvigny-sur-Loison,55,,,55262000ZE0065,,,,,,,,,,,,,0,,,,,L,landes,,,1375,5.359337,49.462165
2017-392954,2017-07-21,000001,Vente,5000,,,SOUS FONTALAINE,B089,55600,55262,Juvigny-sur-Loison,55,,,55262000ZE0069,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,,,1495,5.357191,49.461466
2017-392955,2017-07-18,000001,Vente,49500,,,QUARTIER BANCELIN,B061,55120,55253,Les Islettes,55,,,55253000AC0078,,,,,,,,,,,,,0,,,,,P,prés,,,1015,5.009451,49.109303
2017-392955,2017-07-18,000001,Vente,49500,116,,RUE JULES BANCELIN,0047,55120,55253,Les Islettes,55,,,55253000AC0079,,,,,,,,,,,,,0,1,Maison,66,2,S,sols,,,150,5.009303,49.109558
2017-392956,2017-07-31,000001,Vente,35147,,,GRANDS MORCHAMPS,B036,55150,55071,Brandeville,55,,,55071000ZH0065,,,,,,,,,,,,,0,,,,,P,prés,,,10000,5.315803,49.392612
2017-392956,2017-07-31,000001,Vente,35147,,,GRANDS MORCHAMPS,B036,55150,55071,Brandeville,55,,,55071000ZH0065,,,,,,,,,,,,,0,,,,,P,prés,,,29770,5.315803,49.392612
2017-392956,2017-07-31,000001,Vente,35147,,,CHAMP L AUNE,B008,55150,55071,Brandeville,55,,,55071000ZH0071,,,,,,,,,,,,,0,,,,,T,terres,,,7590,5.314718,49.393379
2017-392956,2017-07-31,000001,Vente,35147,,,LA CHICHE,B017,55150,55170,Écurey-en-Verdunois,55,,,55170000ZC0019,,,,,,,,,,,,,0,,,,,P,prés,,,30530,5.368267,49.362676
2017-392956,2017-07-31,000001,Vente,35147,,,LES LONGS PRES,B038,55150,55170,Écurey-en-Verdunois,55,,,55170000ZC0022,,,,,,,,,,,,,0,,,,,P,prés,,,2740,5.368224,49.36365
2017-392956,2017-07-31,000001,Vente,35147,,,CHAMPS MONTANT,B014,55150,55170,Écurey-en-Verdunois,55,,,55170000ZC0053,,,,,,,,,,,,,0,,,,,P,prés,,,19790,5.364511,49.358079
2017-392957,2017-07-11,000001,Vente,65000,,,LES ISLETTES,B039,55120,55253,Les Islettes,55,,,55253000AD0182,,,,,,,,,,,,,0,,,,,P,prés,,,50,4.999907,49.110082
2017-392957,2017-07-11,000001,Vente,65000,,,LES ISLETTES,B039,55120,55253,Les Islettes,55,,,55253000AD0186,,,,,,,,,,,,,0,,,,,P,prés,,,20,5.000106,49.109717
2017-392957,2017-07-11,000001,Vente,65000,2,,RUE DU ROY,0080,55120,55253,Les Islettes,55,,,55253000AD0191,,,,,,,,,,,,,0,1,Maison,109,4,S,sols,,,1035,4.999878,49.109866
2017-392957,2017-07-11,000001,Vente,65000,2,,RUE DU ROY,0080,55120,55253,Les Islettes,55,,,55253000AD0191,,,,,,,,,,,,,0,1,Maison,109,4,J,jardins,POTAG,Jardin potager,930,4.999878,49.109866
2017-392958,2017-07-07,000001,Vente,45000,19,,RUE MONGAULD,0930,55100,55545,Verdun,55,,,55545000AL0133,,,,,,,,,,,,,0,2,Appartement,82,2,S,sols,,,198,5.378488,49.160128
2017-392958,2017-07-07,000001,Vente,45000,19,,RUE MONGAULD,0930,55100,55545,Verdun,55,,,55545000AL0133,,,,,,,,,,,,,0,2,Appartement,59,1,S,sols,,,198,5.378488,49.160128
2017-392958,2017-07-07,000001,Vente,45000,19,,RUE MONGAULD,0930,55100,55545,Verdun,55,,,55545000AL0133,,,,,,,,,,,,,0,2,Appartement,40,1,S,sols,,,198,5.378488,49.160128
2017-392959,2017-07-25,000001,Vente,100000,3,,RUE ST CLEMENT,0030,55230,55013,Arrancy-sur-Crusne,55,,,55013000AB0060,,,,,,,,,,,,,0,1,Maison,110,4,S,sols,,,731,5.658309,49.411808
2017-392960,2017-07-24,000001,Vente,800,,,LE PETIT PELERIN,B035,55700,55323,Martincourt-sur-Meuse,55,,,55323000AC0003,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,2680,5.193106,49.542534
2017-392961,2017-07-13,000001,Vente,20000,124,,RUE DE LA LIBERATION,0530,55240,55063,Bouligny,55,,,55063000AC0334,,,,,,,,,,,,,0,1,Maison,76,4,S,sols,,,265,5.728142,49.291393
2017-392962,2017-07-18,000001,Vente,4200,,,SOUS LES PLANTES,B125,55100,55545,Verdun,55,,,55545000CO0535,,,,,,,,,,,,,0,,,,,T,terres,,,1000,5.410109,49.155146
2017-392962,2017-07-18,000001,Vente,4200,,,SOUS LES PLANTES,B125,55100,55545,Verdun,55,,,55545000CO0550,,,,,,,,,,,,,0,,,,,T,terres,,,1445,5.410849,49.154016
2017-392963,2017-07-19,000001,Vente,60000,,,LE VILLAGE,B093,55230,55445,Rouvrois-sur-Othain,55,,,55445000AB0087,,,,,,,,,,,,,0,,,,,S,sols,,,350,5.629667,49.376419
2017-392964,2017-07-18,000001,Vente,25000,,,AU VILLAGE,B126,55160,55317,Manheulles,55,,,553170000D0145,,,,,,,,,,,,,0,,,,,VE,vergers,,,1985,5.591421,49.110832
2017-392965,2017-07-21,000001,Vente,205000,18,,RUE ALBERT TOUSSAINT,0010,55700,55502,Stenay,55,,,55502000AB0174,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,136,5.186607,49.493482
2017-392965,2017-07-21,000001,Vente,205000,18,,RUE ALBERT TOUSSAINT,0010,55700,55502,Stenay,55,,,55502000AB0174,,,,,,,,,,,,,0,2,Appartement,100,4,S,sols,,,136,5.186607,49.493482
2017-392965,2017-07-21,000001,Vente,205000,18,,RUE ALBERT TOUSSAINT,0010,55700,55502,Stenay,55,,,55502000AB0174,,,,,,,,,,,,,0,2,Appartement,100,4,S,sols,,,136,5.186607,49.493482
2017-392965,2017-07-21,000001,Vente,205000,18,,RUE ALBERT TOUSSAINT,0010,55700,55502,Stenay,55,,,55502000AB0174,,,,,,,,,,,,,0,2,Appartement,100,4,S,sols,,,136,5.186607,49.493482
2017-392965,2017-07-21,000001,Vente,205000,18,,RUE ALBERT TOUSSAINT,0010,55700,55502,Stenay,55,,,55502000AB0174,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,136,5.186607,49.493482
2017-392965,2017-07-21,000001,Vente,205000,18,,RUE ALBERT TOUSSAINT,0010,55700,55502,Stenay,55,,,55502000AB0174,,,,,,,,,,,,,0,2,Appartement,50,1,S,sols,,,136,5.186607,49.493482
2017-392965,2017-07-21,000001,Vente,205000,1,B,RUE DES ECOLES,0125,55700,55502,Stenay,55,,,55502000AB0213,,,,,,,,,,,,,0,1,Maison,191,6,S,sols,,,406,5.1866,49.493185
2017-392966,2017-07-21,000001,Vente,44000,12,,RUE ALBERT TOUSSAINT,0010,55700,55502,Stenay,55,,,55502000AB0617,,,,,,,,,,,,,0,1,Maison,90,5,S,sols,,,85,5.186593,49.492976
2017-392967,2017-07-05,000001,Vente,123500,19,,RUE CHARLES BUVIGNIER,0180,55100,55545,Verdun,55,,,55545000BS0040,,,,,,,,,,,,,0,1,Maison,80,4,S,sols,,,323,5.392707,49.166474
2017-392968,2017-07-07,000001,Vente,179300,12,,RUE VAN WEZEL,0015,55160,55172,Les Éparges,55,,,551720000B0021,,,,,,,,,,,,,0,1,Maison,152,6,S,sols,,,705,5.593332,49.064667
2017-392968,2017-07-07,000001,Vente,179300,,,LE VILLAGE,B070,55160,55172,Les Éparges,55,,,551720000B0022,,,,,,,,,,,,,0,,,,,T,terres,,,520,5.592583,49.064596
2017-392969,2017-07-22,000001,Vente,88000,7,,RUE LA GRANDE RUE,0010,55230,55299,Loison,55,,,55299000AB0095,,,,,,,,,,,,,0,1,Maison,98,4,S,sols,,,225,5.613905,49.310752
2017-392970,2017-07-17,000001,Vente,130295,5,,RUE DE METZ,0260,55400,55181,Étain,55,,,55181000AB0177,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,75,0,S,sols,,,127,5.635471,49.213217
2017-392970,2017-07-17,000001,Vente,130295,5,,RUE DE METZ,0260,55400,55181,Étain,55,,,55181000AB0177,,,,,,,,,,,,,0,1,Maison,150,5,S,sols,,,127,5.635471,49.213217
2017-392971,2017-07-24,000001,Vente,204250,,,HERBEUMOULIN,B045,55400,55458,Saint-Jean-lès-Buzy,55,,,554580000C0381,,,,,,,,,,,,,0,,,,,S,sols,,,276,5.723007,49.165969
2017-392971,2017-07-24,000001,Vente,204250,,,HERBEUMOULIN,B045,55400,55458,Saint-Jean-lès-Buzy,55,,,554580000C0381,,,,,,,,,,,,,0,,,,,E,eaux,,,300,5.723007,49.165969
2017-392971,2017-07-24,000001,Vente,204250,,,HERBEUMOULIN,B045,55400,55458,Saint-Jean-lès-Buzy,55,,,554580000C0381,,,,,,,,,,,,,0,,,,,P,prés,,,1034,5.723007,49.165969
2017-392971,2017-07-24,000001,Vente,204250,15,,RUE HERBEUMOULIN,0015,55400,55458,Saint-Jean-lès-Buzy,55,,,554580000C0382,,,,,,,,,,,,,0,1,Maison,131,5,S,sols,,,430,5.722703,49.166102
2017-392972,2017-07-17,000001,Vente,124000,45,,RUE CHARLES PEGUY,0085,55400,55181,Étain,55,,,55181000AM0420,,,228,118.1,,,,,,,,,1,1,Maison,118,5,,,,,,5.628623,49.223432
2017-392973,2017-07-18,000001,Vente,68750,12,,CHE DE LA FORET,0022,55220,55566,Villers-sur-Meuse,55,,,55566000ZB0084,,,,,,,,,,,,,0,1,Maison,123,4,S,sols,,,1000,5.410548,49.020507
2017-392973,2017-07-18,000001,Vente,68750,12,,CHE DE LA FORET,0022,55220,55566,Villers-sur-Meuse,55,,,55566000ZB0084,,,,,,,,,,,,,0,1,Maison,123,4,J,jardins,,,1040,5.410548,49.020507
2017-392973,2017-07-18,000001,Vente,68750,,,MONTANTS DE LA CARRIERE,B045,55220,55566,Villers-sur-Meuse,55,,,55566000ZB0086,,,,,,,,,,,,,0,,,,,T,terres,,,843,5.410477,49.020656
2017-392974,2017-07-19,000001,Vente,60000,,,LA TERRIERE,B023,55110,55469,Sassey-sur-Meuse,55,,,55469000ZA0092,,,,,,,,,,,,,0,,,,,P,prés,,,4377,5.185545,49.416907
2017-392974,2017-07-19,000001,Vente,60000,,,LA TERRIERE,B023,55110,55469,Sassey-sur-Meuse,55,,,55469000ZA0092,,,,,,,,,,,,,0,,,,,P,prés,,,8753,5.185545,49.416907
2017-392974,2017-07-19,000001,Vente,60000,,,LA TERRIERE,B023,55110,55469,Sassey-sur-Meuse,55,,,55469000ZA0093,,,,,,,,,,,,,0,,,,,P,prés,,,2630,5.186418,49.415654
2017-392974,2017-07-19,000001,Vente,60000,,,LA TERRIERE,B023,55110,55469,Sassey-sur-Meuse,55,,,55469000ZA0093,,,,,,,,,,,,,0,,,,,S,sols,,,500,5.186418,49.415654
2017-392974,2017-07-19,000001,Vente,60000,,,LA TERRIERE,B023,55110,55469,Sassey-sur-Meuse,55,,,55469000ZA0093,,,,,,,,,,,,,0,,,,,VE,vergers,,,1620,5.186418,49.415654
2017-392974,2017-07-19,000001,Vente,60000,,,LA TERRIERE,B023,55110,55469,Sassey-sur-Meuse,55,,,55469000ZA0093,,,,,,,,,,,,,0,,,,,P,prés,,,1310,5.186418,49.415654
2017-392974,2017-07-19,000001,Vente,60000,,,LA TERRIERE,B023,55110,55469,Sassey-sur-Meuse,55,,,55469000ZA0094,,,,,,,,,,,,,0,,,,,P,prés,,,53130,5.184223,49.419727
2017-392974,2017-07-19,000001,Vente,60000,,,LA TERRIERE,B023,55110,55469,Sassey-sur-Meuse,55,,,55469000ZA0095,,,,,,,,,,,,,0,,,,,P,prés,,,22220,5.185495,49.416809
2017-392975,2017-07-03,000001,Vente,145000,23,,RUE DE SOMMEDIEUE,0140,55100,55236,Haudainville,55,,,55236000AC0118,,,,,,,,,,,,,0,1,Maison,148,7,S,sols,,,40,5.424685,49.126121
2017-392975,2017-07-03,000001,Vente,145000,,,LE VILLAGE,B091,55100,55236,Haudainville,55,,,55236000AC0119,,,,,,,,,,,,,0,,,,,S,sols,,,100,5.42455,49.126112
2017-392975,2017-07-03,000001,Vente,145000,,,LE VILLAGE,B091,55100,55236,Haudainville,55,,,55236000AC0151,,,,,,,,,,,,,0,,,,,L,landes,,,315,5.424994,49.126229
2017-392975,2017-07-03,000001,Vente,145000,,,LE VILLAGE,B091,55100,55236,Haudainville,55,,,55236000AC0154,,,,,,,,,,,,,0,,,,,J,jardins,POTAG,Jardin potager,1115,5.425483,49.126231
2017-392975,2017-07-03,000001,Vente,145000,,,LE VILLAGE,B091,55100,55236,Haudainville,55,,,55236000AC0272,,,,,,,,,,,,,0,,,,,L,landes,,,397,5.425172,49.126206
2017-392975,2017-07-03,000001,Vente,145000,,,LA CHOUETTE,B021,55100,55236,Haudainville,55,,,55236000ZD0055,,,,,,,,,,,,,0,,,,,T,terres,,,970,5.425409,49.125575
2017-392976,2017-07-07,000001,Vente,15500,,,LA MARVILLEE,B172,55150,55341,Moirey-Flabas-Crépion,55,,,55341135ZC0002,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,,,155200,5.374293,49.305844
2017-392977,2017-07-28,000001,Vente,57000,,,LE VILLAGE,B031,55150,55572,Vittarville,55,,,55572000AB0087,,,,,,,,,,,,,0,,,,,S,sols,,,399,5.412718,49.393021
2017-392977,2017-07-28,000001,Vente,57000,5,,RTE DE PEUVILLERS,0040,55150,55572,Vittarville,55,,,55572000AB0088,,,,,,,,,,,,,0,1,Maison,56,3,S,sols,,,474,5.412526,49.392978
2017-392978,2017-07-28,000001,Vente,105000,26,,GR GRANDE RUE,0010,55600,55547,Verneuil-Petit,55,,,555470000C0253,,,,,,,,,,,,,0,1,Maison,107,3,S,sols,,,590,5.413919,49.544068
2017-392978,2017-07-28,000001,Vente,105000,,,LE VILLAGE,B025,55600,55547,Verneuil-Petit,55,,,555470000C0413,,,,,,,,,,,,,0,,,,,VE,vergers,,,697,5.414033,49.54419
2017-392979,2017-07-21,000001,Vente,50000,1,,RUE DE MIL MONT,0050,55110,55167,Dun-sur-Meuse,55,,,55167000AB0041,,,,,,,,,,,,,0,1,Maison,74,1,S,sols,,,250,5.183032,49.385963
2017-392980,2017-07-28,000001,Vente,75000,12,,GR GRAND RUE,0035,55150,55071,Brandeville,55,,,550710000B3264,,,,,,,,,,,,,0,1,Maison,81,2,S,sols,,,750,5.303041,49.392682
2017-392981,2017-07-27,000001,Vente,21600,9005,,LA COTE DES GRANDS PRES,B021,55110,55206,Gercourt-et-Drillancourt,55,,,55206000ZC0086,,,,,,,,,,,,,0,1,Maison,40,3,P,prés,,,700,5.270795,49.285927
2017-392981,2017-07-27,000001,Vente,21600,9005,,LA COTE DES GRANDS PRES,B021,55110,55206,Gercourt-et-Drillancourt,55,,,55206000ZC0086,,,,,,,,,,,,,0,1,Maison,40,3,S,sols,,,415,5.270795,49.285927
2017-392982,2017-07-17,000001,Vente,62000,18,,RUE SAINT VICTOR,1306,55100,55545,Verdun,55,,,55545000AD0012,,,,,,,,,,,,,0,1,Maison,82,4,S,sols,,,125,5.390189,49.154525
2017-392983,2017-07-17,000001,Vente,24000,,,CHAMP MAI,B057,55120,55014,Aubréville,55,,,55014000ZR0008,,,,,,,,,,,,,0,,,,,T,terres,,,9881,5.086664,49.152279
2017-392983,2017-07-17,000001,Vente,24000,,,CHAMP MAI,B057,55120,55014,Aubréville,55,,,55014000ZR0008,,,,,,,,,,,,,0,,,,,T,terres,,,26678,5.086664,49.152279
2017-392983,2017-07-17,000001,Vente,24000,,,CHAMP MAI,B057,55120,55014,Aubréville,55,,,55014000ZR0008,,,,,,,,,,,,,0,,,,,T,terres,,,8455,5.086664,49.152279
2017-392983,2017-07-17,000001,Vente,24000,,,SAUCI,B262,55120,55014,Aubréville,55,,,55014000ZS0005,,,,,,,,,,,,,0,,,,,T,terres,,,13186,5.08774,49.157492
2017-392984,2017-07-12,000001,Vente,147000,18,,AV AMERICUS,0017,55100,55545,Verdun,55,,,55545000AT0158,,,449,124.02,,,,,,,,,1,1,Maison,96,5,,,,,,5.395932,49.145784
2017-392984,2017-07-12,000001,Vente,147000,18,,AV AMERICUS,0017,55100,55545,Verdun,55,,,55545000AT0158,,,749,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.395932,49.145784
2017-392985,2017-07-17,000001,Vente,126000,2,,ALL DES LAURIERS,0721,55100,55545,Verdun,55,,,55545000CE0368,,,,,,,,,,,,,0,1,Maison,93,5,S,sols,,,665,5.409228,49.157879
2017-392986,2017-07-12,000001,Vente,1.2,10,,RUE JOSEPH CUGNOT,0132,55430,55043,Belleville-sur-Meuse,55,,,55043000AK0381,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,864,0,S,sols,,,1530,5.369965,49.184355
2017-392986,2017-07-12,000001,Vente,1.2,,,LA PIECE DES VINGT JOURS,B052,55430,55043,Belleville-sur-Meuse,55,,,55043000AK0382,,,,,,,,,,,,,0,,,,,S,sols,,,1175,5.370121,49.184494
2017-392987,2017-07-12,000001,Vente,2000,,,FORET DU GRAND PAYS,B047,55120,55117,Clermont-en-Argonne,55,,,551170000A0083,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,4662,4.993283,49.130434
2017-392987,2017-07-12,000001,Vente,2000,,,FORET DU GRAND PAYS,B047,55120,55117,Clermont-en-Argonne,55,,,551170000A0083,,,,,,,,,,,,,0,,,,,B,bois,,,3108,4.993283,49.130434
2017-392988,2017-07-11,000001,Vente,17000,,,A ROUSSINET,B106,55160,55465,Saint-Remy-la-Calonne,55,,,55465000ZC0027,,,,,,,,,,,,,0,,,,,T,terres,,,45980,5.595549,49.039291
2017-392989,2017-07-19,000001,Vente,27000,3,,QUAI DE LONDRES,0770,55100,55545,Verdun,55,,,55545000AK0154,,,2,170.94,,,,,,,,,1,2,Appartement,172,6,,,,,,5.384921,49.159808
2017-392990,2017-07-18,000001,Vente,247000,24,,RUE DE CENDROUSSE,0163,55100,55545,Verdun,55,,,55545000BK0048,,,,,,,,,,,,,0,1,Maison,290,8,S,sols,,,1054,5.360597,49.154394
2017-392990,2017-07-18,000001,Vente,247000,24,,RUE DE CENDROUSSE,0163,55100,55545,Verdun,55,,,55545000BK0048,,,,,,,,,,,,,0,1,Maison,290,8,J,jardins,POTAG,Jardin potager,825,5.360597,49.154394
2017-392990,2017-07-18,000001,Vente,247000,26,,RUE DE CENDROUSSE,0163,55100,55545,Verdun,55,,,55545000BK0049,,,,,,,,,,,,,0,,,,,J,jardins,POTAG,Jardin potager,689,5.360391,49.154308
2017-392990,2017-07-18,000001,Vente,247000,19,B,RUE VANCASSEL,1430,55100,55545,Verdun,55,,,55545000BK0114,,,,,,,,,,,,,0,,,,,S,sols,,,94,5.360832,49.154438
2017-392991,2017-08-04,000001,Vente,120000,55,,AV LETELLIER,0125,55840,55505,Thierville-sur-Meuse,55,,,55505000AT0020,,,,,,,,,,,,,0,1,Maison,84,5,S,sols,,,543,5.361795,49.169172
2017-392992,2017-07-20,000001,Vente,3000,,,LE VILLAGE,B274,55120,55117,Clermont-en-Argonne,55,,,551174020C0732,,,,,,,,,,,,,0,,,,,S,sols,,,309,5.11741,49.137482
2017-392993,2017-07-20,000001,Vente,1500,,,LES WEES,B136,55100,55545,Verdun,55,,,55545000CS0011,,,,,,,,,,,,,0,,,,,T,terres,,,2357,5.393319,49.143081
2017-392993,2017-07-20,000001,Vente,1500,,,LES WEES,B136,55100,55545,Verdun,55,,,55545000CS0012,,,,,,,,,,,,,0,,,,,T,terres,,,695,5.393471,49.142818
2017-392993,2017-07-20,000001,Vente,1500,,,LES WEES,B136,55100,55545,Verdun,55,,,55545000CS0075,,,,,,,,,,,,,0,,,,,VE,vergers,,,1076,5.393746,49.143052
2017-392994,2017-07-18,000001,Vente,100000,,,SUR LE CHEMIN DE WAGNIMONT,B008,55400,55400,Parfondrupt,55,,,554000000B0316,,,,,,,,,,,,,0,,,,,P,prés,,,2690,5.727135,49.137261
2017-392994,2017-07-18,000001,Vente,100000,,,SUR LE CHEMIN DE WAGNIMONT,B008,55400,55400,Parfondrupt,55,,,554000000B0317,,,,,,,,,,,,,0,,,,,P,prés,,,1420,5.727177,49.137533
2017-392994,2017-07-18,000001,Vente,100000,,,SUR LE CHEMIN DE WAGNIMONT,B008,55400,55400,Parfondrupt,55,,,554000000B0318,,,,,,,,,,,,,0,,,,,P,prés,,,3677,5.726498,49.138947
2017-392994,2017-07-18,000001,Vente,100000,,,SUR LE CHEMIN DE WAGNIMONT,B008,55400,55400,Parfondrupt,55,,,554000000B0320,,,,,,,,,,,,,0,,,,,P,prés,,,4476,5.726225,49.138848
2017-392994,2017-07-18,000001,Vente,100000,,,SUR LE CHEMIN DE WAGNIMONT,B008,55400,55400,Parfondrupt,55,,,554000000B0324,,,,,,,,,,,,,0,,,,,P,prés,,,7425,5.72552,49.138244
2017-392994,2017-07-18,000001,Vente,100000,,,SUR LE CHEMIN DE WAGNIMONT,B008,55400,55400,Parfondrupt,55,,,554000000B0330,,,,,,,,,,,,,0,,,,,P,prés,,,8135,5.724603,49.137698
2017-392994,2017-07-18,000001,Vente,100000,,,SUR LE CHEMIN DE WAGNIMONT,B008,55400,55400,Parfondrupt,55,,,554000000B0335,,,,,,,,,,,,,0,,,,,P,prés,,,3570,5.723775,49.137337
2017-392994,2017-07-18,000001,Vente,100000,,,DEVANT LE CHANOIS,B027,55160,55565,Villers-sous-Pareid,55,,,555650000A0018,,,,,,,,,,,,,0,,,,,T,terres,,,3070,5.73517,49.132744
2017-392994,2017-07-18,000001,Vente,100000,,,DEVANT LE CHANOIS,B027,55160,55565,Villers-sous-Pareid,55,,,555650000A0019,,,,,,,,,,,,,0,,,,,T,terres,,,5550,5.735326,49.13293
2017-392994,2017-07-18,000001,Vente,100000,,,AU GENOUL PRE,B037,55160,55565,Villers-sous-Pareid,55,,,555650000A0152,,,,,,,,,,,,,0,,,,,P,prés,,,1610,5.747822,49.128134
2017-392994,2017-07-18,000001,Vente,100000,,,AUX SUES,B087,55160,55565,Villers-sous-Pareid,55,,,555650000A0175,,,,,,,,,,,,,0,,,,,T,terres,,,1650,5.745965,49.126534
2017-392994,2017-07-18,000001,Vente,100000,,,AUX SUES,B087,55160,55565,Villers-sous-Pareid,55,,,555650000A0176,,,,,,,,,,,,,0,,,,,T,terres,,,1720,5.745844,49.126611
2017-392994,2017-07-18,000001,Vente,100000,,,L AMGUS,B001,55160,55565,Villers-sous-Pareid,55,,,555650000A0249,,,,,,,,,,,,,0,,,,,P,prés,,,312,5.751629,49.127232
2017-392994,2017-07-18,000001,Vente,100000,,,L AMGUS,B001,55160,55565,Villers-sous-Pareid,55,,,555650000A0252,,,,,,,,,,,,,0,,,,,P,prés,,,7675,5.750481,49.126655
2017-392994,2017-07-18,000001,Vente,100000,,,L AMGUS,B001,55160,55565,Villers-sous-Pareid,55,,,555650000A0256,,,,,,,,,,,,,0,,,,,P,prés,,,2160,5.748103,49.125818
2017-392994,2017-07-18,000001,Vente,100000,,,GIBEAUPRE,B040,55160,55565,Villers-sous-Pareid,55,,,555650000A0257,,,,,,,,,,,,,0,,,,,P,prés,,,9985,5.745676,49.125011
2017-392994,2017-07-18,000001,Vente,100000,,,GIBEAUPRE,B040,55160,55565,Villers-sous-Pareid,55,,,555650000A0265,,,,,,,,,,,,,0,,,,,P,prés,,,1455,5.742317,49.124156
2017-392994,2017-07-18,000001,Vente,100000,,,GIBEAUPRE,B040,55160,55565,Villers-sous-Pareid,55,,,555650000A0266,,,,,,,,,,,,,0,,,,,P,prés,,,1225,5.742533,49.12374
2017-392994,2017-07-18,000001,Vente,100000,,,LA HOUPLANTE,B051,55160,55565,Villers-sous-Pareid,55,,,555650000B0406,,,,,,,,,,,,,0,,,,,T,terres,,,3880,5.739789,49.113304
2017-392994,2017-07-18,000001,Vente,100000,,,LA HOUPLANTE,B051,55160,55565,Villers-sous-Pareid,55,,,555650000B0407,,,,,,,,,,,,,0,,,,,T,terres,,,7773,5.739365,49.113007
2017-392994,2017-07-18,000001,Vente,100000,,,LA HOUPLANTE,B051,55160,55565,Villers-sous-Pareid,55,,,555650000B0408,,,,,,,,,,,,,0,,,,,T,terres,,,2138,5.738884,49.113053
2017-392994,2017-07-18,000001,Vente,100000,,,LA HOUPLANTE,B051,55160,55565,Villers-sous-Pareid,55,,,555650000B0413,,,,,,,,,,,,,0,,,,,T,terres,,,2610,5.737477,49.112909
2017-392994,2017-07-18,000001,Vente,100000,,,LA HOUPLANTE,B051,55160,55565,Villers-sous-Pareid,55,,,555650000B0417,,,,,,,,,,,,,0,,,,,T,terres,,,1915,5.73611,49.112659
2017-392994,2017-07-18,000001,Vente,100000,,,PETITE HOUPLANTE,B068,55160,55565,Villers-sous-Pareid,55,,,555650000B0418,,,,,,,,,,,,,0,,,,,T,terres,,,4680,5.735832,49.112494
2017-392994,2017-07-18,000001,Vente,100000,,,PETITE HOUPLANTE,B068,55160,55565,Villers-sous-Pareid,55,,,555650000B0420,,,,,,,,,,,,,0,,,,,T,terres,,,940,5.734272,49.112481
2017-392994,2017-07-18,000001,Vente,100000,,,SIGNE CHAMP,B085,55160,55565,Villers-sous-Pareid,55,,,555650000B0423,,,,,,,,,,,,,0,,,,,T,terres,,,2080,5.733092,49.112212
2017-392994,2017-07-18,000001,Vente,100000,,,SIGNE CHAMP,B085,55160,55565,Villers-sous-Pareid,55,,,555650000B0425,,,,,,,,,,,,,0,,,,,T,terres,,,2410,5.733159,49.11202
2017-392994,2017-07-18,000001,Vente,100000,,,NANTIGOUTE,B063,55160,55565,Villers-sous-Pareid,55,,,555650000C0066,,,,,,,,,,,,,0,,,,,P,prés,,,3310,5.728398,49.135217
2017-392994,2017-07-18,000001,Vente,100000,,,NANTIGOUTE,B063,55160,55565,Villers-sous-Pareid,55,,,555650000C0067,,,,,,,,,,,,,0,,,,,P,prés,,,8210,5.728642,49.135275
2017-392994,2017-07-18,000001,Vente,100000,,,NANTIGOUTE,B063,55160,55565,Villers-sous-Pareid,55,,,555650000C0068,,,,,,,,,,,,,0,,,,,P,prés,,,2780,5.728754,49.135441
